生徒数,訪問数,説明会,電話,A資料,B資料,C資料,販促品,エリア,販売数
2,11,0,0,1,1,1,1,南,0
0,9,0,0,2,3,3,1,南,0
0,0,0,0,9,9,9,0,南,9
2,8,0,0,9,2,9,1,南,0
9,4,0,0,9,1,9,2,南,3
6,14,0,0,9,1,9,2,南,1
6,7,0,0,1,1,2,2,南,4
11,0,0,0,9,9,9,0,南,2
4,15,0,0,3,3,3,3,南,0
5,5,0,0,9,9,9,1,南,0
4,9,0,0,9,9,9,0,南,5
1,6,0,0,1,1,1,2,南,0
2,3,0,0,1,1,1,1,南,0
2,4,0,0,9,9,9,0,南,0
3,3,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,1
0,0,0,0,9,9,9,0,南,13
28,8,0,0,2,2,2,1,南,2
29,6,0,0,9,9,9,0,南,0
4,4,0,0,9,9,9,0,南,0
4,6,0,0,9,9,9,0,南,0
0,3,0,0,9,9,9,0,南,0
0,2,0,0,9,9,9,0,南,0
11,4,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
15,3,0,0,2,2,9,0,南,0
0,0,0,0,9,9,9,0,南,0
1,3,0,0,2,2,2,2,南,0
2,4,0,0,2,2,2,2,南,0
2,3,0,0,1,1,2,1,南,1
4,4,0,0,2,2,2,2,南,8
3,6,0,0,9,9,9,1,南,0
7,15,0,0,3,3,9,1,南,0
7,4,0,0,1,1,1,1,南,0
1,6,0,0,2,2,2,1,南,0
3,7,0,0,2,9,2,1,南,3
4,10,0,0,2,2,2,1,南,0
7,8,0,0,2,9,2,2,南,2
3,7,0,0,2,2,2,2,南,0
7,2,0,0,9,9,9,0,南,1
9,1,0,0,9,9,9,0,南,1
0,2,0,0,9,9,9,0,南,0
13,3,0,0,1,2,2,1,南,6
14,3,0,0,9,9,9,0,南,6
4,3,0,0,2,2,2,2,南,0
3,3,0,0,2,9,9,1,南,0
15,9,0,0,9,3,9,1,南,2
0,0,0,0,9,9,9,0,南,0
5,5,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,6
6,5,0,0,2,2,2,0,南,0
5,6,0,0,2,2,2,0,南,0
3,6,0,0,9,9,9,0,南,0
6,20,0,0,1,1,2,1,南,6
1,11,0,0,1,2,2,1,南,0
3,14,0,0,1,1,2,1,南,4
2,14,0,0,1,1,2,1,南,0
6,2,0,0,9,2,9,0,南,11
0,11,0,0,2,2,9,1,南,6
2,6,0,0,1,1,9,1,南,0
12,11,0,0,1,1,1,1,南,10
30,9,0,0,2,2,2,1,南,5
30,9,0,0,1,1,1,2,南,2
6,3,0,0,2,2,2,0,南,0
2,10,0,0,1,1,9,2,南,6
6,6,0,0,2,2,9,1,南,0
7,5,0,0,1,1,2,2,南,4
13,14,0,0,1,1,9,3,南,7
14,16,0,0,1,1,2,1,南,1
0,0,0,0,9,9,9,0,南,8
5,10,0,0,1,1,3,1,南,0
3,14,0,0,1,1,9,1,南,0
3,11,0,0,2,2,2,3,南,0
8,2,0,0,1,2,9,1,南,0
5,6,0,0,3,3,3,0,南,0
11,4,0,0,9,9,9,1,南,2
1,7,0,0,1,1,9,1,南,0
43,11,0,0,1,9,9,0,南,0
4,4,0,0,1,1,2,0,南,0
8,7,0,0,1,1,2,2,南,5
5,2,0,0,1,1,2,2,南,6
2,4,0,0,1,1,9,1,南,0
4,7,0,0,2,2,2,2,南,0
2,7,0,0,3,3,3,2,南,0
1,20,0,0,1,1,2,3,南,2
3,13,0,0,3,3,2,3,南,0
15,14,0,0,2,2,3,3,南,0
4,15,0,0,2,2,2,3,南,1
13,12,0,0,2,3,9,2,南,0
6,1,0,0,9,9,9,0,南,6
3,0,0,0,9,9,9,0,南,0
4,10,0,0,2,2,2,0,南,0
6,4,0,0,9,9,9,0,南,0
1,2,0,0,2,2,9,1,南,0
4,0,0,0,9,9,9,0,南,0
8,5,0,0,9,9,9,0,南,0
1,2,0,0,9,2,2,1,南,0
2,4,0,0,9,9,9,1,南,0
14,6,0,0,2,9,9,1,南,9
2,0,0,0,1,9,9,1,南,0
3,0,0,0,1,9,9,1,南,0
3,7,0,0,2,2,2,2,南,0
6,3,0,0,9,9,9,0,南,0
5,5,0,0,9,9,9,1,南,1
4,6,0,0,9,9,9,0,南,0
6,4,0,0,9,9,9,0,南,0
4,1,0,0,9,9,9,0,南,0
1,0,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,4
0,2,0,0,2,9,9,0,南,0
12,12,0,0,1,1,1,1,南,1
7,6,0,0,1,1,1,1,南,7
3,3,0,0,1,2,9,1,南,0
4,9,0,0,1,1,2,2,南,2
3,10,0,0,9,9,9,0,南,0
28,24,0,0,2,2,2,3,南,11
6,9,0,0,1,9,9,2,南,6
13,8,0,0,2,2,2,2,南,13
15,2,0,0,9,9,9,0,南,1
15,3,0,0,2,2,2,2,南,13
15,4,0,0,1,9,9,0,南,1
3,7,0,0,3,3,3,2,南,1
4,3,0,0,1,1,9,1,南,0
3,6,0,0,9,9,9,1,南,0
0,0,0,0,9,9,9,0,南,0
4,3,0,0,1,1,3,0,南,0
6,16,0,0,2,2,2,3,南,6
0,0,0,0,9,9,9,0,南,0
5,11,0,0,3,3,3,0,南,0
6,7,0,0,3,3,3,0,南,0
5,7,0,0,3,3,3,0,南,0
9,10,0,0,3,1,1,2,南,7
6,9,0,0,9,1,1,1,南,2
14,0,0,0,9,9,9,0,南,6
15,0,0,0,9,9,9,0,南,10
14,13,0,0,1,1,9,1,南,10
9,9,0,0,1,1,9,1,南,13
6,10,0,0,2,2,2,2,南,6
6,10,0,0,2,2,2,2,南,2
2,14,0,0,2,2,2,1,南,9
5,13,0,0,2,2,2,2,南,13
2,8,0,0,2,2,2,1,南,3
1,8,0,0,2,2,2,1,南,0
5,15,0,0,2,2,2,1,南,9
13,20,0,0,1,1,1,2,南,2
3,18,0,0,1,1,1,2,南,0
3,4,0,0,2,2,2,1,南,0
9,0,0,0,9,9,9,0,南,3
3,7,0,0,1,1,1,1,南,0
4,0,0,0,9,9,9,0,南,0
3,7,0,0,1,1,1,1,南,0
5,6,0,0,1,1,1,1,南,4
7,11,0,0,9,3,3,2,南,0
7,11,0,0,1,1,3,2,南,7
8,18,0,0,3,1,3,2,南,8
13,18,0,0,1,1,2,2,南,5
2,3,0,0,3,3,3,1,南,3
13,15,0,0,3,3,1,2,南,2
1,3,0,0,1,3,1,2,南,0
1,3,0,0,9,9,9,1,南,0
1,4,0,0,3,9,9,0,南,1
2,6,0,0,3,9,9,0,南,0
0,7,0,0,3,1,9,0,南,0
2,3,0,0,9,9,9,0,南,0
6,4,0,0,1,1,1,2,南,14
1,3,0,0,9,1,9,2,南,0
0,10,0,0,9,9,9,0,南,0
0,12,0,0,9,9,9,0,南,3
8,5,0,0,3,3,3,0,南,0
9,5,0,0,3,3,3,0,南,0
2,3,0,0,3,3,3,0,南,0
6,0,0,0,9,9,9,0,南,0
1,4,0,0,3,3,3,1,南,0
3,5,0,0,3,3,3,0,南,0
3,4,0,0,3,3,3,0,南,2
2,4,0,0,3,3,3,1,南,2
2,5,0,0,3,3,3,0,南,0
15,7,0,0,2,3,9,3,南,0
15,5,0,0,2,3,9,3,南,0
7,0,0,0,9,9,9,0,南,0
5,0,0,0,9,9,9,0,南,0
1,4,0,0,1,1,9,2,南,0
2,4,0,0,1,1,9,2,南,0
13,0,0,0,9,9,9,0,南,21
3,2,0,0,9,9,9,0,南,0
3,2,0,0,9,9,9,0,南,2
0,6,0,0,9,9,9,0,南,0
7,3,0,0,1,1,2,0,南,1
5,5,0,0,1,1,3,0,南,3
0,0,0,0,9,9,9,0,南,0
5,2,0,0,1,1,9,0,南,0
7,5,0,0,2,2,2,1,南,0
9,3,0,0,1,1,9,1,南,0
2,4,0,0,1,9,9,0,南,1
0,7,0,0,9,9,9,0,南,4
0,7,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
4,4,0,0,2,2,9,1,南,3
0,0,0,0,9,9,9,0,南,4
0,0,0,0,9,9,9,0,南,0
2,3,0,0,2,3,2,2,南,0
1,6,0,0,9,9,9,1,南,0
1,12,0,0,9,9,9,1,南,1
14,10,0,0,1,1,3,3,南,4
0,0,0,0,9,9,9,0,南,0
2,6,0,0,1,3,3,1,南,0
6,4,0,0,1,1,3,1,南,0
2,2,0,0,2,9,9,0,南,0
2,5,0,0,9,9,9,0,南,0
2,14,0,0,3,3,3,1,南,0
4,0,0,0,9,9,9,0,南,0
4,18,0,0,1,1,1,2,南,0
3,15,0,0,3,3,3,2,南,0
1,12,0,0,3,3,3,1,南,0
9,0,0,0,9,9,9,0,南,0
8,12,0,0,1,1,9,1,南,0
8,10,0,0,1,1,9,1,南,0
7,11,0,0,1,1,9,1,南,0
0,8,0,0,9,9,9,0,南,1
3,0,0,0,9,9,9,0,南,1
0,2,0,0,9,9,9,0,南,0
2,10,0,0,2,2,9,1,南,0
2,2,0,0,2,2,2,1,南,1
3,20,0,0,1,9,9,1,南,0
1,20,0,0,2,2,9,0,南,0
2,18,0,0,2,2,9,0,南,2
5,19,0,0,1,3,9,1,南,2
6,5,0,0,3,3,9,1,南,1
6,11,0,0,9,1,9,3,南,6
6,0,0,0,9,9,9,0,南,2
2,3,0,0,1,1,1,3,南,2
9,0,0,0,9,9,9,0,南,8
8,14,0,0,1,1,1,2,南,2
1,3,0,0,1,1,9,2,南,0
6,3,0,0,1,1,9,2,南,0
12,9,0,0,3,3,3,0,南,0
0,0,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
10,9,0,0,3,3,3,0,南,3
5,0,0,0,9,9,9,0,南,0
3,0,0,0,9,9,9,0,南,2
8,11,0,0,1,1,1,2,南,1
7,6,0,0,3,3,9,1,南,6
4,2,0,0,9,9,9,0,南,0
2,6,0,0,3,3,9,0,南,0
7,5,0,0,3,3,9,0,南,0
6,4,0,0,1,1,1,2,南,0
0,3,0,0,3,3,3,2,南,0
8,10,0,0,1,1,9,0,南,0
28,16,0,0,1,1,3,1,南,0
12,0,0,0,9,9,9,0,南,0
15,14,0,0,1,1,9,0,南,0
7,7,0,0,1,1,9,0,南,0
7,15,0,0,1,1,3,1,南,0
13,15,0,0,1,1,9,1,南,0
30,14,0,0,1,1,3,1,南,0
0,10,0,0,1,1,3,0,南,0
9,13,0,0,1,1,3,0,南,0
13,13,0,0,1,1,1,1,南,0
0,4,0,0,9,9,9,0,南,0
5,8,0,0,9,9,9,0,南,0
13,18,0,0,1,1,3,0,南,0
3,6,0,0,2,2,9,0,南,0
0,0,0,0,9,9,9,0,南,5
0,2,0,0,9,9,9,0,南,2
1,8,0,0,2,2,2,1,南,0
2,9,0,0,2,2,2,1,南,0
4,0,0,0,9,9,9,0,南,0
2,0,0,0,9,9,9,0,南,0
2,6,0,0,9,9,9,0,南,0
1,1,0,0,9,9,9,0,南,0
3,0,0,0,9,9,9,0,南,0
3,0,0,0,9,9,9,0,南,0
3,0,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
2,0,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
3,5,0,0,1,3,9,1,南,4
9,5,0,0,1,3,9,1,南,0
3,5,0,0,1,3,9,1,南,0
0,0,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
2,3,0,0,9,9,9,0,南,0
2,7,0,0,9,9,9,2,南,0
2,7,0,0,3,3,3,1,南,0
1,1,0,0,2,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
5,3,0,0,3,3,9,0,南,1
3,9,0,0,1,9,9,0,南,0
9,9,0,0,2,2,9,1,南,0
6,0,0,0,9,9,9,0,南,3
4,11,0,0,9,9,9,1,南,8
10,6,0,0,9,9,9,1,南,2
2,6,0,0,9,9,9,0,南,0
6,5,0,0,1,1,9,0,南,0
7,2,0,0,2,2,9,2,南,2
29,6,0,0,2,2,3,2,南,21
5,5,0,0,2,2,3,2,南,5
6,5,0,0,2,2,3,2,南,13
13,2,0,0,1,1,9,2,南,6
18,4,0,0,1,1,3,2,南,2
9,5,0,0,1,1,9,2,南,0
7,3,0,0,2,2,9,2,南,0
12,12,0,0,2,2,2,3,南,1
0,1,0,0,9,9,9,0,南,0
0,1,0,0,9,9,9,0,南,0
5,7,0,0,9,9,9,0,南,0
14,8,0,0,2,2,2,3,南,4
0,0,0,0,9,9,9,0,南,0
15,2,0,0,3,9,9,0,南,0
9,10,0,0,2,2,2,3,南,0
14,7,0,0,9,9,9,0,南,0
7,6,0,0,9,9,9,0,南,1
3,5,0,0,9,9,9,0,南,0
7,7,0,0,9,9,9,0,南,0
5,7,0,0,9,9,9,1,南,0
2,4,0,0,9,9,9,0,南,0
5,11,0,0,1,1,1,0,南,6
5,13,0,0,1,1,1,0,南,3
10,10,0,0,1,1,1,0,南,4
5,12,0,0,1,1,1,0,南,8
5,12,0,0,1,1,1,0,南,2
8,12,0,0,1,1,1,0,南,5
6,12,0,0,1,1,1,0,南,0
1,11,0,0,1,1,1,0,南,3
6,11,0,0,1,1,1,0,南,0
5,11,0,0,1,1,1,0,南,6
5,11,0,0,1,1,1,0,南,4
6,10,0,0,1,1,1,0,南,4
8,11,0,0,1,1,1,0,南,7
7,9,0,0,1,9,9,0,南,13
8,0,0,0,9,9,9,0,南,0
4,22,0,0,2,2,2,3,南,6
6,16,0,0,1,1,1,3,南,0
6,9,0,0,1,1,9,1,南,0
1,3,0,0,9,9,9,1,南,0
1,3,0,0,9,9,9,1,南,0
29,17,0,0,2,2,2,0,南,12
13,0,0,0,9,9,9,0,南,10
0,8,0,0,2,2,2,1,南,6
7,9,0,0,2,2,2,1,南,7
0,0,0,0,9,9,9,0,南,7
3,6,0,0,9,9,9,1,南,0
0,3,0,0,9,9,9,1,南,0
9,7,0,0,1,1,9,1,南,8
0,8,0,0,9,9,9,0,南,0
4,8,0,0,1,1,1,1,南,1
6,5,0,0,1,1,1,1,南,0
8,3,0,0,9,9,9,0,南,2
4,9,0,0,1,1,2,1,南,0
4,6,0,0,9,9,9,0,南,0
9,8,0,0,1,1,2,1,南,0
14,7,0,0,1,1,2,1,南,0
4,6,0,0,9,9,9,0,南,0
3,5,0,0,9,9,9,0,南,0
4,7,0,0,2,2,9,0,南,6
2,1,0,0,9,9,9,0,南,1
3,12,0,0,9,9,9,1,南,1
9,15,0,0,9,9,9,1,南,1
6,11,0,0,3,3,3,1,南,1
30,5,0,0,9,9,9,1,南,17
29,7,0,0,9,9,9,1,南,6
12,5,0,0,9,9,9,1,南,6
4,3,0,0,9,9,9,1,南,1
9,7,0,0,1,9,9,0,南,4
8,8,0,0,1,1,1,1,南,12
6,6,0,0,1,1,3,1,南,3
6,4,0,0,1,9,9,1,南,0
1,10,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,1
0,0,0,0,9,9,9,0,南,0
15,8,0,0,1,1,1,1,南,0
45,10,0,0,1,1,1,1,南,3
14,6,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,2
8,4,0,0,9,9,9,0,南,0
8,3,0,0,9,9,9,1,南,2
4,5,0,0,1,1,1,2,南,6
4,8,0,0,1,9,9,2,南,0
2,3,0,0,1,1,9,1,南,0
4,0,0,0,9,9,9,0,南,9
15,8,0,0,1,2,2,2,南,7
14,3,0,0,3,3,3,1,南,8
3,5,0,0,2,1,2,1,南,0
0,0,0,0,9,9,9,0,南,2
3,3,0,0,9,9,9,0,南,5
13,4,0,0,9,9,9,0,南,12
0,0,0,0,9,9,9,0,南,0
2,9,0,0,1,1,1,2,南,0
1,15,0,0,1,1,1,3,南,0
1,4,0,0,1,1,1,1,南,0
1,3,0,0,9,9,9,0,南,0
4,4,0,0,1,1,1,1,南,0
0,0,0,0,9,9,9,0,南,0
8,1,0,0,9,9,9,1,南,0
4,19,0,0,1,1,2,3,南,10
2,15,0,0,3,2,1,3,南,5
6,27,0,0,3,3,1,3,南,15
2,17,0,0,9,9,1,2,南,3
13,3,0,0,1,1,2,1,南,0
5,4,0,0,1,1,3,0,南,0
4,3,0,0,9,9,9,1,南,0
13,3,0,0,2,2,9,2,南,0
14,30,0,0,3,3,9,2,南,7
5,0,0,0,9,9,9,0,南,6
7,5,0,0,1,1,9,1,南,7
8,5,0,0,1,1,9,1,南,8
3,0,0,0,1,1,9,0,南,0
14,2,0,0,3,3,3,0,南,0
18,4,0,0,1,9,9,0,南,0
10,3,0,0,2,2,2,3,南,0
14,6,0,0,2,2,2,0,南,3
32,4,0,0,9,9,9,1,南,0
3,1,0,0,9,9,9,0,南,0
3,4,0,0,9,9,9,0,南,0
1,0,0,0,9,9,9,0,南,0
1,5,0,0,9,9,9,0,南,0
15,0,0,0,9,9,9,0,南,2
1,10,0,0,9,9,9,0,南,0
1,0,0,0,9,9,9,0,南,0
4,11,0,0,9,9,9,0,南,0
4,7,0,0,3,3,3,0,南,0
2,7,0,0,9,9,9,0,南,0
2,6,0,0,9,9,9,0,南,0
2,5,0,0,3,3,3,1,南,0
2,7,0,0,9,9,9,0,南,0
2,6,0,0,9,9,9,1,南,0
4,3,0,0,9,9,9,0,南,0
4,2,0,0,1,1,9,1,南,0
0,0,0,0,9,9,9,0,南,4
2,6,0,0,3,3,3,2,南,1
5,4,0,0,9,9,9,0,南,0
3,7,0,0,2,2,2,0,南,0
1,6,0,0,1,9,9,0,南,0
2,6,0,0,2,2,2,1,南,0
7,0,0,0,9,9,9,0,南,9
4,5,0,0,1,1,9,1,南,9
0,0,0,0,9,9,9,0,南,6
29,5,0,0,1,1,9,1,南,15
8,6,0,0,1,1,9,0,南,16
3,1,0,0,1,1,9,2,南,2
8,2,0,0,1,1,9,1,南,0
0,4,0,0,1,1,2,0,南,2
0,0,0,0,9,9,9,0,南,0
8,0,0,0,9,9,9,0,南,4
5,11,0,0,1,1,2,1,南,0
4,12,0,0,1,1,9,1,南,0
6,0,0,0,9,9,9,0,南,1
6,9,0,0,9,9,9,1,南,1
4,9,0,0,9,9,9,1,南,0
3,3,0,0,1,1,2,2,南,0
5,1,0,0,1,1,1,2,南,0
6,2,0,0,9,9,9,0,南,2
5,4,0,0,9,9,9,0,南,4
6,4,0,0,9,9,9,0,南,4
13,0,0,0,9,9,9,0,南,0
14,0,0,0,9,9,9,0,南,0
7,0,0,0,9,9,9,0,南,0
2,5,0,0,3,3,9,0,南,0
3,11,0,0,1,1,2,1,南,0
13,7,0,0,1,1,1,1,南,16
0,0,0,0,9,9,9,0,南,1
9,5,0,0,2,2,9,2,南,4
10,5,0,0,2,2,9,2,南,7
11,5,0,0,2,2,9,2,南,6
0,0,0,0,9,9,9,0,南,1
15,6,0,0,1,1,9,1,南,0
0,0,0,0,9,9,9,0,南,0
0,1,0,0,9,9,9,0,南,0
1,10,0,0,1,9,9,1,南,1
6,1,0,0,9,9,9,0,南,1
5,0,0,0,9,9,9,0,南,0
1,4,0,0,1,1,9,1,南,0
2,5,0,0,1,1,9,1,南,0
9,0,0,0,9,9,9,0,南,4
4,10,0,0,2,2,2,2,南,0
0,5,0,0,3,3,9,1,南,0
0,0,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,1
0,0,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
15,7,0,0,1,1,1,2,南,9
7,5,0,0,1,1,1,1,南,2
5,6,0,0,1,1,3,3,南,9
0,2,0,0,9,9,9,1,南,0
6,14,0,0,1,9,9,0,南,0
5,1,0,0,9,9,9,0,南,4
5,8,0,0,1,1,9,1,南,6
3,11,0,0,2,2,2,1,南,5
6,14,0,0,2,2,2,1,南,5
13,15,0,0,2,2,2,1,南,4
7,0,0,0,9,9,9,0,南,0
1,0,0,0,9,9,9,0,南,2
1,0,0,0,9,9,9,0,南,0
11,0,0,0,9,9,9,0,南,0
4,6,0,0,9,9,9,0,南,0
8,5,0,0,1,1,9,0,南,0
4,2,0,0,1,1,1,3,南,1
0,3,0,0,9,9,9,0,南,8
13,16,0,0,2,9,2,1,南,5
5,0,0,0,9,9,9,0,南,0
8,12,0,0,1,1,1,2,南,2
1,9,0,0,3,3,1,2,南,0
5,7,0,0,9,9,9,1,南,0
0,5,0,0,3,3,3,1,南,0
8,6,0,0,9,9,9,0,南,0
2,5,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,6
1,6,0,0,3,3,9,0,南,0
2,8,0,0,3,3,9,0,南,0
2,5,0,0,1,1,1,1,南,3
2,1,0,0,9,9,9,0,南,0
5,8,0,0,1,9,9,1,南,0
6,8,0,0,1,9,9,1,南,3
2,0,0,0,9,9,9,0,南,0
28,8,0,0,1,1,9,1,南,0
0,3,0,0,9,9,9,0,南,0
0,6,0,0,9,9,9,0,南,0
0,7,0,0,9,9,9,1,南,5
4,13,0,0,2,2,1,0,南,2
8,18,0,0,9,9,9,0,南,0
13,17,0,0,9,9,9,0,南,7
2,0,0,0,9,9,9,0,南,0
9,10,0,0,1,1,2,1,南,5
1,10,0,0,1,1,2,1,南,0
3,6,0,0,1,1,2,1,南,1
8,17,0,0,1,1,2,2,南,10
6,5,0,0,9,9,9,0,南,11
12,9,0,0,1,1,2,1,南,5
6,9,0,0,2,2,2,2,南,0
6,0,0,0,9,9,9,0,南,1
5,6,0,0,2,2,2,2,南,1
4,8,0,0,2,2,2,1,南,0
6,11,0,0,2,2,2,2,南,18
4,4,0,0,9,9,9,0,南,0
6,3,0,0,1,1,1,1,南,0
14,3,0,0,1,2,9,1,南,1
10,4,0,0,1,2,9,1,南,0
5,11,0,0,2,2,2,1,南,3
3,13,0,0,9,9,9,0,南,0
5,6,0,0,9,2,9,1,南,1
9,13,0,0,2,2,2,1,南,2
6,5,0,0,9,9,9,0,南,0
3,8,0,0,1,1,1,1,南,0
2,2,0,0,1,1,9,1,南,0
3,2,0,0,1,1,9,1,南,0
8,4,0,0,9,9,9,0,南,0
8,0,0,0,9,9,9,0,南,0
5,3,0,0,9,9,9,0,南,0
9,6,0,0,9,9,9,0,南,0
2,8,0,0,3,3,9,0,南,0
0,0,0,0,9,9,9,0,南,0
6,6,0,0,1,2,2,2,南,3
3,11,0,0,3,3,3,1,南,0
0,0,0,0,9,9,9,0,南,0
3,3,0,0,9,9,9,0,南,0
4,4,0,0,9,9,9,1,南,0
6,4,0,0,2,2,2,1,南,0
0,0,0,0,9,9,9,0,南,0
0,0,0,0,9,9,9,0,南,0
3,2,0,0,2,2,9,0,南,0
4,1,0,0,3,3,3,2,南,0
5,9,0,0,2,2,3,3,南,0
29,13,0,0,2,2,2,1,南,24
1,4,0,0,9,9,9,0,南,0
0,1,0,0,9,9,9,0,南,0
3,7,0,0,2,2,2,0,南,2
2,11,0,0,2,2,2,1,南,2
6,10,0,0,1,1,9,2,南,7
8,10,0,0,1,1,9,2,南,10
6,10,0,0,9,9,9,2,南,0
7,8,0,0,9,9,9,2,南,8
5,3,0,0,9,9,9,0,南,1
2,4,0,0,1,1,1,2,南,3
15,14,0,0,1,1,1,1,南,4
15,3,0,0,3,9,9,0,南,2
0,0,0,0,9,9,9,0,南,2
3,5,0,0,9,9,9,0,南,0
6,3,0,0,9,9,9,0,南,4
4,5,0,0,1,1,9,1,南,0
5,16,0,0,9,9,9,2,南,0
4,4,0,0,1,1,9,1,南,0
5,2,0,0,1,1,1,1,南,1
6,0,0,0,9,9,9,0,南,0
4,0,0,0,9,9,9,0,南,0
1,1,0,0,1,1,2,1,南,0
3,3,0,0,1,1,2,1,南,0
1,3,0,0,3,3,3,1,南,1
15,0,0,0,9,9,9,0,南,2
2,0,0,0,9,9,9,0,南,0
25,0,0,0,9,9,9,0,南,0
5,8,0,0,1,1,1,2,南,0
1,5,0,0,1,1,1,2,南,0
9,0,0,0,9,9,9,0,南,1
4,0,0,0,9,9,9,0,南,0
1,6,0,0,1,1,1,2,南,0
6,2,0,0,3,3,3,2,南,3
3,15,0,0,2,2,9,1,南,2
7,0,0,0,9,9,9,0,南,1
13,12,0,0,1,1,1,3,南,6
30,13,0,0,2,2,2,3,南,10
14,12,0,0,2,2,2,3,南,0
4,14,0,0,1,1,1,3,南,4
15,14,0,0,2,2,2,3,南,7
29,14,0,0,2,2,2,3,南,9
5,15,0,0,2,2,2,3,南,0
9,9,0,0,2,2,2,2,南,5
9,7,0,0,1,2,2,1,南,3
3,6,0,0,2,3,2,1,南,0
7,11,0,0,1,1,1,1,南,2
6,8,0,0,1,1,1,1,南,1
0,2,0,0,1,3,3,1,南,0
2,10,0,0,1,1,9,0,南,0
1,12,0,0,2,2,2,1,南,0
9,0,0,0,9,9,9,0,南,4
5,0,0,0,9,9,9,0,南,6
2,3,0,0,1,1,1,2,南,0
4,0,0,0,9,9,9,0,南,2
2,6,0,0,1,1,1,3,南,0
4,9,0,0,2,2,2,3,南,11
1,9,0,0,3,1,3,3,南,2
1,0,0,0,9,9,9,0,南,1
1,2,0,0,9,9,9,0,南,4
4,0,0,0,9,9,9,0,南,3
4,1,0,0,1,9,9,0,南,0
11,8,0,0,2,2,2,1,南,6
0,0,0,0,9,9,9,0,南,10
3,8,0,0,1,1,2,1,南,0
5,0,0,0,9,9,9,0,南,0
4,0,0,0,9,9,9,0,南,0
4,10,0,0,1,1,1,1,南,0
6,0,0,0,9,9,9,0,南,0
4,0,0,0,9,9,9,0,南,0
5,0,0,0,9,9,9,0,南,0
1,9,0,0,9,9,3,0,南,0
5,6,0,0,1,1,1,2,南,0
10,0,0,0,9,9,9,0,南,0
4,5,0,0,1,1,3,1,南,2
3,17,0,0,1,1,1,3,南,0
3,16,0,0,1,1,1,3,南,0
5,4,0,0,9,9,9,1,南,11
7,0,0,0,9,9,9,0,南,2
15,3,0,0,9,9,9,1,南,10
8,2,0,0,1,1,9,1,南,0
9,0,0,0,9,9,9,0,南,0
14,13,0,0,1,3,1,1,南,3
7,6,0,0,3,3,9,0,南,0
11,9,0,0,1,1,3,3,南,12
5,1,0,0,9,9,9,0,南,0
6,7,0,0,9,9,9,0,南,0
2,9,0,0,9,9,9,0,南,3
15,0,0,0,9,9,9,0,南,9
2,6,0,0,2,3,3,1,南,2
0,0,0,0,9,9,9,0,南,1
0,0,0,0,9,9,9,0,南,0
4,7,0,0,1,1,1,1,南,0
3,5,0,0,1,9,9,0,南,0
4,0,0,0,9,9,9,0,南,2
5,10,0,0,1,1,1,1,北,6
15,12,0,0,1,1,1,1,北,8
4,12,0,0,1,1,1,1,北,6
4,12,0,0,1,1,1,1,北,6
6,12,0,0,1,1,1,1,北,0
15,8,0,0,1,3,2,2,北,7
14,9,0,0,1,1,2,2,北,6
5,13,0,0,1,1,1,1,北,4
0,3,0,0,3,2,9,1,北,1
5,10,0,0,2,2,9,2,北,9
1,11,0,0,2,2,9,1,北,0
0,4,0,0,2,2,2,1,北,0
5,3,0,0,2,2,2,0,北,1
13,1,0,0,1,1,9,0,北,9
4,4,0,0,2,2,2,1,北,13
8,3,0,0,2,2,2,1,北,9
4,3,0,0,3,3,3,0,北,3
2,2,0,0,2,2,2,1,北,0
20,11,0,0,2,3,9,1,北,18
17,11,0,0,2,9,3,1,北,17
14,7,0,0,2,2,2,2,北,6
13,11,0,0,2,2,3,2,北,14
0,0,0,0,9,9,9,0,北,1
0,4,0,0,2,2,3,1,北,0
4,6,0,0,2,3,3,1,北,1
6,3,0,0,3,3,3,1,北,0
10,6,0,0,1,1,1,2,北,5
4,3,0,0,1,1,1,1,北,9
0,0,0,0,9,9,9,0,北,12
7,7,0,0,1,1,3,1,北,0
14,7,0,0,1,1,3,1,北,10
8,7,0,0,1,1,3,1,北,0
8,12,0,0,1,1,2,0,北,0
9,12,0,0,1,1,9,0,北,0
0,8,0,0,9,9,9,0,北,0
6,9,0,0,1,1,2,3,北,2
2,9,0,0,2,2,2,0,北,0
